Match File,Evasion File,Field,Match Value,Evasion Value,TrivialChange
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,message,"Process Create:
RuleName: 
UtcTime: 2021-02-04 22:27:34.187
ProcessGuid: {19FC45AC-74D6-601C-0000-0010D56D0300}
ProcessId: 2724
Image: C:\Windows\System32\LogonUI.exe
FileVersion: 6.1.7601.17514 (win7sp1_rtm.101119-1850)
Description: Windows Logon User Interface Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: logonui.exe
CommandLine: ""LogonUI.exe"" /flags:0x0
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {19FC45AC-74C4-601C-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: MD5=3EF0D8AB08385AAB5802E773511A2E6A,SHA256=1A7EE4BC646767004372EAEA9BC0A2071790E739101F7D25ECD9C95D3F29AFD6
ParentProcessGuid: {19FC45AC-74C3-601C-0000-0010355C0000}
ParentProcessId: 384
ParentImage: C:\Windows\System32\winlogon.exe
ParentCommandLine: winlogon.exe","Process Create:
RuleName: 
UtcTime: 2021-02-04 22:29:15.652
ProcessGuid: {19FC45AC-753B-601C-0000-00100F990200}
ProcessId: 2356
Image: C:\Program Files\Adobe\Reader 9.0\Reader\reader_sl.exe
FileVersion: 9.1.0.2009022700
Description: Adobe Acrobat SpeedLauncher
Product: Adobe Acrobat
Company: Adobe Systems Incorporated
OriginalFileName: AcroSpeedLaunch.exe
CommandLine: ""C:\Program Files\Adobe\Reader 9.0\Reader\reader_sl.exe"" 
CurrentDirectory: C:\Windows\system32\
User: BREACH\client3
LogonGuid: {19FC45AC-753A-601C-0000-0020AE510200}
LogonId: 0x251ae
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=452FA961163EF4AEE4815796A13AB2CF,SHA256=14DC422082F96F5C21C41A5E5F6E8445547CC4B02B18F0A86A34669CA2CE18A7
ParentProcessGuid: {19FC45AC-753B-601C-0000-001083660200}
ParentProcessId: 2096
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,message,"Process Create:
RuleName: 
UtcTime: 2021-02-04 22:27:34.187
ProcessGuid: {19FC45AC-74D6-601C-0000-0010D56D0300}
ProcessId: 2724
Image: C:\Windows\System32\LogonUI.exe
FileVersion: 6.1.7601.17514 (win7sp1_rtm.101119-1850)
Description: Windows Logon User Interface Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: logonui.exe
CommandLine: ""LogonUI.exe"" /flags:0x0
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {19FC45AC-74C4-601C-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: MD5=3EF0D8AB08385AAB5802E773511A2E6A,SHA256=1A7EE4BC646767004372EAEA9BC0A2071790E739101F7D25ECD9C95D3F29AFD6
ParentProcessGuid: {19FC45AC-74C3-601C-0000-0010355C0000}
ParentProcessId: 384
ParentImage: C:\Windows\System32\winlogon.exe
ParentCommandLine: winlogon.exe","Process Create:
RuleName: 
UtcTime: 2021-02-04 22:36:26.218
ProcessGuid: {19FC45AC-76EA-601C-0000-00107D720100}
ProcessId: 1696
Image: C:\Program Files\Python35-32\python.exe
FileVersion: 3.5.2
Description: Python
Product: Python
Company: Python Software Foundation
OriginalFileName: python.exe
CommandLine: ""C:\Program Files\Python35-32\python.exe"" ""C:\BREACH\init_tbf_client.py"" 
CurrentDirectory: C:\BREACH\
User: BREACH\client3
LogonGuid: {19FC45AC-76E9-601C-0000-00202BF80000}
LogonId: 0xf82b
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=EDC79826E21859E93A875DFC087606C5,SHA256=D61DDEA87B2483612CAEB0F3514AEE3E60237D5F3880F49512C834539462742E
ParentProcessGuid: {19FC45AC-76EA-601C-0000-0010B36A0100}
ParentProcessId: 1596
ParentImage: C:\Windows\py.exe
ParentCommandLine: ""C:\Windows\py.exe"" ""C:\BREACH\init_tbf_client.py"" ",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,message,"Process Create:
RuleName: 
UtcTime: 2021-02-04 22:27:34.187
ProcessGuid: {19FC45AC-74D6-601C-0000-0010D56D0300}
ProcessId: 2724
Image: C:\Windows\System32\LogonUI.exe
FileVersion: 6.1.7601.17514 (win7sp1_rtm.101119-1850)
Description: Windows Logon User Interface Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: logonui.exe
CommandLine: ""LogonUI.exe"" /flags:0x0
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {19FC45AC-74C4-601C-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: MD5=3EF0D8AB08385AAB5802E773511A2E6A,SHA256=1A7EE4BC646767004372EAEA9BC0A2071790E739101F7D25ECD9C95D3F29AFD6
ParentProcessGuid: {19FC45AC-74C3-601C-0000-0010355C0000}
ParentProcessId: 384
ParentImage: C:\Windows\System32\winlogon.exe
ParentCommandLine: winlogon.exe","Process Create:
RuleName: 
UtcTime: 2021-02-04 22:36:26.281
ProcessGuid: {19FC45AC-76EA-601C-0000-00105A760100}
ProcessId: 1716
Image: C:\Program Files\freeSSHd\FreeSSHDService.exe
FileVersion: 1, 3, 1, 26
Description: FreeSSHDService Module
Product: FreeSSHDService Module
Company: ?
OriginalFileName: FreeSSHDService.exe
CommandLine: ""C:\Program Files\freeSSHd\FreeSSHDService.exe""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {19FC45AC-76E7-601C-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=A25C33FB549D90018DBEEC40BB07D543,SHA256=472168CF54A123BA0FC585B4B5FEDBB60562B81B3ADA7616CE9CA77DDB5C4914
ParentProcessGuid: {19FC45AC-76E7-601C-0000-001081630000}
ParentProcessId: 440
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,message,"Process Create:
RuleName: 
UtcTime: 2021-02-04 20:34:50.509
ProcessGuid: {19FC45AC-5A6A-601C-0000-001084771000}
ProcessId: 1344
Image: C:\Windows\System32\notepad.exe
FileVersion: 6.1.7600.16385 (win7_rtm.090713-1255)
Description: Notepad
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: NOTEPAD.EXE
CommandLine: ""C:\Windows\system32\NOTEPAD.EXE"" C:\ProgramData\winlogbeat\logs\winlogbeat
CurrentDirectory: C:\ProgramData\winlogbeat\logs\
User: client\breach
LogonGuid: {19FC45AC-53AD-601C-0000-002012560200}
LogonId: 0x25612
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=D378BFFB70923139D6A4F546864AA61C,SHA256=C4232DDD4D37B9C0884BD44D8476578C54D7F98D58945728E425736A6A07E102
ParentProcessGuid: {19FC45AC-5A69-601C-0000-001089681000}
ParentProcessId: 3212
ParentImage: C:\Windows\System32\rundll32.exe
ParentCommandLine: ""C:\Windows\system32\rundll32.exe"" C:\Windows\system32\shell32.dll,OpenAs_RunDLL C:\ProgramData\winlogbeat\logs\winlogbeat","Process Create:
RuleName: 
UtcTime: 2021-02-04 23:00:37.488
ProcessGuid: {19FC45AC-7C95-601C-0000-001036270C00}
ProcessId: 3988
Image: C:\Windows\Microsoft.NET\Framework\v2.0.50727\csc.exe
FileVersion: 8.0.50727.4927 (NetFXspW7.050727-4900)
Description: Visual C# Command Line Compiler
Product: Microsoft® Visual Studio® 2005
Company: Microsoft Corporation
OriginalFileName: csc.exe
CommandLine: ""C:\Windows\Microsoft.NET\Framework\v2.0.50727\csc.exe"" /noconfig /fullpaths @""C:\Users\client2\AppData\Local\Temp\zyhczvr_.cmdline""
CurrentDirectory: C:\Users\client2\AppData\Local\Temp\SDIAG_48f926c1-3306-4e3d-8c87-5812d0551052\
User: BREACH\client2
LogonGuid: {19FC45AC-76D9-601C-0000-002027FB0000}
LogonId: 0xfb27
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=3D7D2E825C63FF501E896CF008C70D75,SHA256=037FC52B8FC6089338EB456F2B45638ED36C42A4DCA7ACE391D166B2329838A1
ParentProcessGuid: {19FC45AC-7C94-601C-0000-0010BA1B0C00}
ParentProcessId: 4028
ParentImage: C:\Windows\System32\sdiagnhost.exe
ParentCommandLine: C:\Windows\System32\sdiagnhost.exe -Embedding",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,message,"Process Create:
RuleName: 
UtcTime: 2021-02-04 20:34:50.509
ProcessGuid: {19FC45AC-5A6A-601C-0000-001084771000}
ProcessId: 1344
Image: C:\Windows\System32\notepad.exe
FileVersion: 6.1.7600.16385 (win7_rtm.090713-1255)
Description: Notepad
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: NOTEPAD.EXE
CommandLine: ""C:\Windows\system32\NOTEPAD.EXE"" C:\ProgramData\winlogbeat\logs\winlogbeat
CurrentDirectory: C:\ProgramData\winlogbeat\logs\
User: client\breach
LogonGuid: {19FC45AC-53AD-601C-0000-002012560200}
LogonId: 0x25612
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=D378BFFB70923139D6A4F546864AA61C,SHA256=C4232DDD4D37B9C0884BD44D8476578C54D7F98D58945728E425736A6A07E102
ParentProcessGuid: {19FC45AC-5A69-601C-0000-001089681000}
ParentProcessId: 3212
ParentImage: C:\Windows\System32\rundll32.exe
ParentCommandLine: ""C:\Windows\system32\rundll32.exe"" C:\Windows\system32\shell32.dll,OpenAs_RunDLL C:\ProgramData\winlogbeat\logs\winlogbeat","Process Create:
RuleName: 
UtcTime: 2021-02-04 22:28:58.031
ProcessGuid: {19FC45AC-752A-601C-0000-00105F360100}
ProcessId: 1472
Image: C:\Program Files\NetTime\NetTimeService.exe
FileVersion: 3.1.4.220
Description: Network Time Synchronizer - NT Service
Product: NetTime
Company: 
OriginalFileName: NetTimeService.exe
CommandLine: ""C:\Program Files\NetTime\NetTimeService.exe""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {19FC45AC-7528-601C-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=94C08DF0F07C509D99FEA7CFC486C335,SHA256=0AAE40D7B5D57AED2A897161601A08123E64088033B03527DC1BA2B55E7A4E9A
ParentProcessGuid: {19FC45AC-7527-601C-0000-00104B610000}
ParentProcessId: 444
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,message,"Process Create:
RuleName: 
UtcTime: 2021-02-04 20:34:50.509
ProcessGuid: {19FC45AC-5A6A-601C-0000-001084771000}
ProcessId: 1344
Image: C:\Windows\System32\notepad.exe
FileVersion: 6.1.7600.16385 (win7_rtm.090713-1255)
Description: Notepad
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: NOTEPAD.EXE
CommandLine: ""C:\Windows\system32\NOTEPAD.EXE"" C:\ProgramData\winlogbeat\logs\winlogbeat
CurrentDirectory: C:\ProgramData\winlogbeat\logs\
User: client\breach
LogonGuid: {19FC45AC-53AD-601C-0000-002012560200}
LogonId: 0x25612
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=D378BFFB70923139D6A4F546864AA61C,SHA256=C4232DDD4D37B9C0884BD44D8476578C54D7F98D58945728E425736A6A07E102
ParentProcessGuid: {19FC45AC-5A69-601C-0000-001089681000}
ParentProcessId: 3212
ParentImage: C:\Windows\System32\rundll32.exe
ParentCommandLine: ""C:\Windows\system32\rundll32.exe"" C:\Windows\system32\shell32.dll,OpenAs_RunDLL C:\ProgramData\winlogbeat\logs\winlogbeat","Process Create:
RuleName: 
UtcTime: 2021-02-04 22:29:04.000
ProcessGuid: {19FC45AC-7530-601C-0000-001074350100}
ProcessId: 1424
Image: C:\Windows\System32\imdsksvc.exe
FileVersion: 2.0.9.24
Description: ImDisk Virtual Disk Driver helper service
Product: imdisk
Company: Olof Lagerkvist
OriginalFileName: imdsksvc.exe
CommandLine: C:\Windows\system32\imdsksvc.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {19FC45AC-752E-601C-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=73DCB33604AB86BCD4CAA90346D73B49,SHA256=DB47A54AC39C5831F4FA8B678B5738B6BD304F6002D9FC0256F055ABE7A9D969
ParentProcessGuid: {19FC45AC-752D-601C-0000-0010F4630000}
ParentProcessId: 440
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,message,"Process Create:
RuleName: 
UtcTime: 2021-02-04 22:27:14.750
ProcessGuid: {19FC45AC-74C2-601C-0000-0010CE5B0000}
ProcessId: 384
Image: C:\Windows\System32\winlogon.exe
FileVersion: 6.1.7601.17514 (win7sp1_rtm.101119-1850)
Description: Windows Logon Application
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: WINLOGON.EXE
CommandLine: winlogon.exe
CurrentDirectory: C:\Windows\system32
User: NT AUTHORITY\SYSTEM
LogonGuid: {19FC45AC-74C3-601C-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: MD5=6D13E1406F50C66E2A95D97F22C47560,SHA256=BE40E84A824CB201F9C54DB4F860F3937630FDA3423940D44FCF4AC5DFF44271
ParentProcessGuid: {19FC45AC-74C2-601C-0000-00103E580000}
ParentProcessId: 340
ParentImage: C:\Windows\System32\smss.exe
ParentCommandLine: \SystemRoot\System32\smss.exe 00000001 0000003c ","Process Create:
RuleName: 
UtcTime: 2021-02-04 22:27:19.796
ProcessGuid: {19FC45AC-74C7-601C-0000-0010A7240100}
ProcessId: 1376
Image: C:\Windows\explorer.exe
FileVersion: 6.1.7601.17514 (win7sp1_rtm.101119-1850)
Description: Windows Explorer
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: EXPLORER.EXE
CommandLine: C:\Windows\Explorer.EXE
CurrentDirectory: C:\Windows\system32\
User: client\setup
LogonGuid: {19FC45AC-74C6-601C-0000-002031010100}
LogonId: 0x10131
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=40D777B7A95E00593EB1568C68514493,SHA256=0A8CE026714E03E72C619307BD598ADD5F9B639CFD91437CB8D9C847BF9F6894
ParentProcessGuid: {19FC45AC-74C7-601C-0000-0010DB1E0100}
ParentProcessId: 1328
ParentImage: C:\Windows\System32\userinit.exe
ParentCommandLine: C:\Windows\system32\userinit.exe",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,message,"Process Create:
RuleName: 
UtcTime: 2021-02-04 22:27:14.750
ProcessGuid: {19FC45AC-74C2-601C-0000-0010CE5B0000}
ProcessId: 384
Image: C:\Windows\System32\winlogon.exe
FileVersion: 6.1.7601.17514 (win7sp1_rtm.101119-1850)
Description: Windows Logon Application
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: WINLOGON.EXE
CommandLine: winlogon.exe
CurrentDirectory: C:\Windows\system32
User: NT AUTHORITY\SYSTEM
LogonGuid: {19FC45AC-74C3-601C-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: MD5=6D13E1406F50C66E2A95D97F22C47560,SHA256=BE40E84A824CB201F9C54DB4F860F3937630FDA3423940D44FCF4AC5DFF44271
ParentProcessGuid: {19FC45AC-74C2-601C-0000-00103E580000}
ParentProcessId: 340
ParentImage: C:\Windows\System32\smss.exe
ParentCommandLine: \SystemRoot\System32\smss.exe 00000001 0000003c ","Process Create:
RuleName: 
UtcTime: 2021-02-04 22:30:19.949
ProcessGuid: {19FC45AC-757B-601C-0000-00103C6D0300}
ProcessId: 3004
Image: C:\Program Files\Mozilla Firefox\firefox.exe
FileVersion: 38.0.5
Description: Firefox
Product: Firefox
Company: Mozilla Corporation
OriginalFileName: firefox.exe
CommandLine: ""C:\Program Files\Mozilla Firefox\firefox.exe"" -foreground
CurrentDirectory: C:\BREACH\
User: BREACH\client3
LogonGuid: {19FC45AC-753A-601C-0000-0020AE510200}
LogonId: 0x251ae
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=923FE895B22B22A9CA03C72F3D15CE20,SHA256=98B7F5B40C557775CD645CA69B788FE4A3DEAE25CDB6E5DD4FB94DB1BDC10969
ParentProcessGuid: {19FC45AC-753C-601C-0000-0010B6CB0200}
ParentProcessId: 2620
ParentImage: C:\Program Files\Python35-32\python.exe
ParentCommandLine: python C:\BREACH\userbehavior.pex --use-breach-setup",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,message,"Process Create:
RuleName: 
UtcTime: 2021-02-04 22:27:14.750
ProcessGuid: {19FC45AC-74C2-601C-0000-0010CE5B0000}
ProcessId: 384
Image: C:\Windows\System32\winlogon.exe
FileVersion: 6.1.7601.17514 (win7sp1_rtm.101119-1850)
Description: Windows Logon Application
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: WINLOGON.EXE
CommandLine: winlogon.exe
CurrentDirectory: C:\Windows\system32
User: NT AUTHORITY\SYSTEM
LogonGuid: {19FC45AC-74C3-601C-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: MD5=6D13E1406F50C66E2A95D97F22C47560,SHA256=BE40E84A824CB201F9C54DB4F860F3937630FDA3423940D44FCF4AC5DFF44271
ParentProcessGuid: {19FC45AC-74C2-601C-0000-00103E580000}
ParentProcessId: 340
ParentImage: C:\Windows\System32\smss.exe
ParentCommandLine: \SystemRoot\System32\smss.exe 00000001 0000003c ","Process Create:
RuleName: 
UtcTime: 2021-02-04 22:36:10.343
ProcessGuid: {19FC45AC-76DA-601C-0000-0010DD3C0100}
ProcessId: 1568
Image: C:\Windows\System32\svchost.exe
FileVersion: 6.1.7600.16385 (win7_rtm.090713-1255)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k ftpsvc
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {19FC45AC-76D8-601C-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=54A47F6B5E09A77E61649109C6A08866,SHA256=121118A0F5E0E8C933EFD28C9901E54E42792619A8A3A6D11E1F0025A7324BC2
ParentProcessGuid: {19FC45AC-76D8-601C-0000-0010F1630000}
ParentProcessId: 444
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,message,"Process Create:
RuleName: 
UtcTime: 2021-02-04 22:38:33.153
ProcessGuid: {19FC45AC-7769-601C-0000-0010A59B0300}
ProcessId: 3588
Image: C:\Program Files\Winlogbeat\winlogbeat.exe
FileVersion: 7.10.2
Description: Winlogbeat ships Windows event logs to Elasticsearch or Logstash.
Product: Winlogbeat
Company: Elastic
OriginalFileName: winlogbeat.exe
CommandLine: ""C:\Program Files\Winlogbeat\winlogbeat.exe"" --environment=windows_service -c ""C:\Program Files\Winlogbeat\winlogbeat.yml"" --path.home ""C:\Program Files\Winlogbeat"" --path.data ""C:\ProgramData\winlogbeat"" --path.logs ""C:\ProgramData\winlogbeat\logs"" -E logging.files.redirect_stderr=true
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {19FC45AC-76E7-601C-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=0D17999868F2768B1B050CB051884110,SHA256=E72F5DBA2A177397403965A3352F0CC45EC46A568A53D5EF4535FBBA18E73023
ParentProcessGuid: {19FC45AC-76E7-601C-0000-001081630000}
ParentProcessId: 440
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe","Process Create:
RuleName: 
UtcTime: 2021-02-04 22:28:08.250
ProcessGuid: {19FC45AC-74F8-601C-0000-0010CFF30000}
ProcessId: 988
Image: C:\Windows\System32\svchost.exe
FileVersion: 6.1.7600.16385 (win7_rtm.090713-1255)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k LocalService
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {19FC45AC-74F7-601C-0000-0020E5030000}
LogonId: 0x3e5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=54A47F6B5E09A77E61649109C6A08866,SHA256=121118A0F5E0E8C933EFD28C9901E54E42792619A8A3A6D11E1F0025A7324BC2
ParentProcessGuid: {19FC45AC-74F7-601C-0000-0010FE630000}
ParentProcessId: 444
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe",False
